ref	pos	stat
cc6m_2244_T7_ecorv	29	0
cc6m_2244_T7_ecorv	30	0
cc6m_2244_T7_ecorv	31	0
cc6m_2244_T7_ecorv	32	0
cc6m_2244_T7_ecorv	33	0
cc6m_2244_T7_ecorv	34	0.5
cc6m_2244_T7_ecorv	35	0
cc6m_2244_T7_ecorv	36	0
cc6m_2244_T7_ecorv	37	0
cc6m_2244_T7_ecorv	38	0
cc6m_2244_T7_ecorv	39	0
cc6m_2244_T7_ecorv	40	0.44828
cc6m_2244_T7_ecorv	41	0.00247386481525816
cc6m_2244_T7_ecorv	42	0.00491995080049199
cc6m_2244_T7_ecorv	43	0
cc6m_2244_T7_ecorv	44	0.0239807919419854
cc6m_2244_T7_ecorv	45	0.0509664161694777
cc6m_2244_T7_ecorv	46	0.406029664354378
cc6m_2244_T7_ecorv	47	0.0336603534979302
cc6m_2244_T7_ecorv	48	0
cc6m_2244_T7_ecorv	49	0.03632
cc6m_2244_T7_ecorv	50	0.00479687904301268
cc6m_2244_T7_ecorv	51	0.00964
cc6m_2244_T7_ecorv	52	0.00480841172773616
cc6m_2244_T7_ecorv	53	0.01205
cc6m_2244_T7_ecorv	54	0.0431714817431804
cc6m_2244_T7_ecorv	55	0.433019270673034
cc6m_2244_T7_ecorv	56	0.302112895074447
cc6m_2244_T7_ecorv	57	0.248207281803415
cc6m_2244_T7_ecorv	58	0.452433223563849
cc6m_2244_T7_ecorv	59	0.387017288335112
cc6m_2244_T7_ecorv	60	0.468677784624865
cc6m_2244_T7_ecorv	61	0.271224355641023
cc6m_2244_T7_ecorv	62	0.246513702748308
cc6m_2244_T7_ecorv	63	0.485913976389514
cc6m_2244_T7_ecorv	64	0.333339429741939
cc6m_2244_T7_ecorv	65	0.552343184055575
cc6m_2244_T7_ecorv	66	0.277901765297722
cc6m_2244_T7_ecorv	67	0.471072381659743
cc6m_2244_T7_ecorv	68	0.229319994056758
cc6m_2244_T7_ecorv	69	0.115570093088523
cc6m_2244_T7_ecorv	70	0.582162071780547
cc6m_2244_T7_ecorv	71	0.184154238331038
cc6m_2244_T7_ecorv	72	0.477853633762099
cc6m_2244_T7_ecorv	73	0.545882956069091
cc6m_2244_T7_ecorv	74	0.461716441126147
cc6m_2244_T7_ecorv	75	0.380189225719251
cc6m_2244_T7_ecorv	76	0.406895686092766
cc6m_2244_T7_ecorv	77	0.267772700971687
cc6m_2244_T7_ecorv	78	0.34920907676299
cc6m_2244_T7_ecorv	79	0.367056632557034
cc6m_2244_T7_ecorv	80	0.804597144931043
cc6m_2244_T7_ecorv	81	0.262838171929081
