ref	pos	stat
cc6m_2244_T7_ecorv	33	0
cc6m_2244_T7_ecorv	34	0
cc6m_2244_T7_ecorv	35	0
cc6m_2244_T7_ecorv	36	0
cc6m_2244_T7_ecorv	37	0
cc6m_2244_T7_ecorv	38	0
cc6m_2244_T7_ecorv	39	0
cc6m_2244_T7_ecorv	40	0.10345
cc6m_2244_T7_ecorv	41	0.0709687009355345
cc6m_2244_T7_ecorv	42	0.03333
cc6m_2244_T7_ecorv	43	0
cc6m_2244_T7_ecorv	44	0.155557266668378
cc6m_2244_T7_ecorv	45	0.104939786233769
cc6m_2244_T7_ecorv	46	0.0738717432519594
cc6m_2244_T7_ecorv	47	0.0601027053389563
cc6m_2244_T7_ecorv	48	0.011119888801112
cc6m_2244_T7_ecorv	49	0.0110585146584987
cc6m_2244_T7_ecorv	50	0.0324332257117699
cc6m_2244_T7_ecorv	51	0.0655753919192918
cc6m_2244_T7_ecorv	52	0.0162128128443255
cc6m_2244_T7_ecorv	53	0.021970219702197
cc6m_2244_T7_ecorv	54	0.138609579413991
cc6m_2244_T7_ecorv	55	0.09341
cc6m_2244_T7_ecorv	56	0.0218500432624889
cc6m_2244_T7_ecorv	57	0.01099
cc6m_2244_T7_ecorv	58	0.02747
cc6m_2244_T7_ecorv	59	0.10052385262793
cc6m_2244_T7_ecorv	60	0.108108375456263
cc6m_2244_T7_ecorv	61	0
cc6m_2244_T7_ecorv	62	0.85792
cc6m_2244_T7_ecorv	63	0.15847
cc6m_2244_T7_ecorv	64	0.1530015300153
cc6m_2244_T7_ecorv	65	0.021850218502185
cc6m_2244_T7_ecorv	66	0.0531869329906942
cc6m_2244_T7_ecorv	67	0.135421857630237
cc6m_2244_T7_ecorv	68	0.0427728033061104
cc6m_2244_T7_ecorv	69	0.03261
cc6m_2244_T7_ecorv	70	0.454540981993506
cc6m_2244_T7_ecorv	71	0.17935
cc6m_2244_T7_ecorv	72	0.285716875441872
cc6m_2244_T7_ecorv	73	0.177036104483788
cc6m_2244_T7_ecorv	74	0.743456354825968
cc6m_2244_T7_ecorv	75	0.144385079355708
cc6m_2244_T7_ecorv	76	0.169309528004542
cc6m_2244_T7_ecorv	77	0.03226544394824
cc6m_2244_T7_ecorv	78	0.0748699075997705
cc6m_2244_T7_ecorv	79	0.021629783702163
cc6m_2244_T7_ecorv	80	0.0268942332557538
cc6m_2244_T7_ecorv	81	0.0320831808153857
cc6m_2244_T7_ecorv	82	0.0691484127452717
cc6m_2244_T7_ecorv	83	0.0855559952512861
cc6m_2244_T7_ecorv	84	0.09189
cc6m_2244_T7_ecorv	85	0.19576750650927
cc6m_2244_T7_ecorv	86	0.317203926756249
cc6m_2244_T7_ecorv	87	0.107844381971524
cc6m_2244_T7_ecorv	88	0.17021904705674
cc6m_2244_T7_ecorv	89	0.139037009922735
cc6m_2244_T7_ecorv	90	0.145839957604663
cc6m_2244_T7_ecorv	91	0.333333333333333
cc6m_2244_T7_ecorv	92	0.01081
cc6m_2244_T7_ecorv	93	0.00541
cc6m_2244_T7_ecorv	94	0.23243
cc6m_2244_T7_ecorv	95	0.0781326781326781
cc6m_2244_T7_ecorv	96	0.0984433112227292
cc6m_2244_T7_ecorv	97	0.158728294277716
cc6m_2244_T7_ecorv	98	0.0797823398466485
cc6m_2244_T7_ecorv	99	0.293195960618956
cc6m_2244_T7_ecorv	100	0.105823073819295
cc6m_2244_T7_ecorv	101	0.160426903260459
cc6m_2244_T7_ecorv	102	0.46479094624332
cc6m_2244_T7_ecorv	103	0.190954210245913
cc6m_2244_T7_ecorv	104	0.470899106404755
cc6m_2244_T7_ecorv	105	0.246068148840652
cc6m_2244_T7_ecorv	106	0.134710831413895
