ref	pos	stat
cc6m_2244_T7_ecorv	31	0
cc6m_2244_T7_ecorv	32	0
cc6m_2244_T7_ecorv	33	0
cc6m_2244_T7_ecorv	34	0
cc6m_2244_T7_ecorv	35	0
cc6m_2244_T7_ecorv	36	0
cc6m_2244_T7_ecorv	37	0
cc6m_2244_T7_ecorv	38	0
cc6m_2244_T7_ecorv	39	0
cc6m_2244_T7_ecorv	40	0
cc6m_2244_T7_ecorv	41	0.01515
cc6m_2244_T7_ecorv	42	0.276116366090659
cc6m_2244_T7_ecorv	43	0.00704
cc6m_2244_T7_ecorv	44	0.102037267800736
cc6m_2244_T7_ecorv	45	0.282758147916014
cc6m_2244_T7_ecorv	46	0.353738408037094
cc6m_2244_T7_ecorv	47	0.343748003905501
cc6m_2244_T7_ecorv	48	0.269945472458226
cc6m_2244_T7_ecorv	49	0.14881
cc6m_2244_T7_ecorv	50	0.02778
cc6m_2244_T7_ecorv	51	0.0601058305721774
cc6m_2244_T7_ecorv	52	0.0601058305721774
cc6m_2244_T7_ecorv	53	0.126372424218315
cc6m_2244_T7_ecorv	54	0.176472315189948
cc6m_2244_T7_ecorv	55	0.11957
cc6m_2244_T7_ecorv	56	0.0163
cc6m_2244_T7_ecorv	57	0.016211969008285
cc6m_2244_T7_ecorv	58	0.04891
cc6m_2244_T7_ecorv	59	0.14814706055089
cc6m_2244_T7_ecorv	60	0.0687829134120319
cc6m_2244_T7_ecorv	61	0.0374353241459819
cc6m_2244_T7_ecorv	62	0.788363693621879
cc6m_2244_T7_ecorv	63	0.0962509625096251
cc6m_2244_T7_ecorv	64	0.04278
cc6m_2244_T7_ecorv	65	0.0211734441476205
cc6m_2244_T7_ecorv	66	0.0917842806023287
cc6m_2244_T7_ecorv	67	0.0575908500334659
cc6m_2244_T7_ecorv	68	0.158880247176646
cc6m_2244_T7_ecorv	69	0.168318973625795
cc6m_2244_T7_ecorv	70	0.544555852364649
cc6m_2244_T7_ecorv	71	0.519605469041055
cc6m_2244_T7_ecorv	72	0.388347275896736
cc6m_2244_T7_ecorv	73	0.07895
cc6m_2244_T7_ecorv	74	0.649290422504773
cc6m_2244_T7_ecorv	75	0.0974281719540773
cc6m_2244_T7_ecorv	76	0.155780252011655
cc6m_2244_T7_ecorv	77	0.06154
cc6m_2244_T7_ecorv	78	0.0302913313337095
cc6m_2244_T7_ecorv	79	0.0051
cc6m_2244_T7_ecorv	80	0.0353603693238349
cc6m_2244_T7_ecorv	81	0.0202073466788713
cc6m_2244_T7_ecorv	82	0.040201950205415
cc6m_2244_T7_ecorv	83	0.0203
cc6m_2244_T7_ecorv	84	0.0800015759975572
cc6m_2244_T7_ecorv	85	0.0761492385076149
cc6m_2244_T7_ecorv	86	0.120002363996336
cc6m_2244_T7_ecorv	87	0.0300030534952671
cc6m_2244_T7_ecorv	88	0.180006697923644
cc6m_2244_T7_ecorv	89	0.33499798075313
cc6m_2244_T7_ecorv	90	0.357143530609743
cc6m_2244_T7_ecorv	91	0.325360628421804
cc6m_2244_T7_ecorv	92	0.11558
cc6m_2244_T7_ecorv	93	0.0845799712885501
cc6m_2244_T7_ecorv	94	0.153474076190289
cc6m_2244_T7_ecorv	95	0.142202504838062
cc6m_2244_T7_ecorv	96	0.31658
cc6m_2244_T7_ecorv	97	0.190004278479249
cc6m_2244_T7_ecorv	98	0.553401340829614
cc6m_2244_T7_ecorv	99	0.0250042287294907
cc6m_2244_T7_ecorv	100	0.0150045272280429
cc6m_2244_T7_ecorv	101	0.0300090544560859
cc6m_2244_T7_ecorv	102	0.404985524496767
cc6m_2244_T7_ecorv	103	0.04523
cc6m_2244_T7_ecorv	104	0.407764833169111
cc6m_2244_T7_ecorv	105	0.214636561310864
cc6m_2244_T7_ecorv	106	0.170619913044298
cc6m_2244_T7_ecorv	107	0.359228740617664
cc6m_2244_T7_ecorv	108	0.349999502502413
cc6m_2244_T7_ecorv	109	0.119408747995169
cc6m_2244_T7_ecorv	110	0.163551488776061
cc6m_2244_T7_ecorv	111	0.451457717498406
cc6m_2244_T7_ecorv	112	0.445451502899062
cc6m_2244_T7_ecorv	113	0.163366434172676
cc6m_2244_T7_ecorv	114	0.362321069783986
cc6m_2244_T7_ecorv	115	0.58738009447541
cc6m_2244_T7_ecorv	116	0.541063823650993
cc6m_2244_T7_ecorv	117	0.638616056035544
cc6m_2244_T7_ecorv	118	0.2089599524776
cc6m_2244_T7_ecorv	119	0.054726368159204
cc6m_2244_T7_ecorv	120	0.0398009950248756
cc6m_2244_T7_ecorv	121	0.055
cc6m_2244_T7_ecorv	122	0.02
cc6m_2244_T7_ecorv	123	0.0536585365853659
cc6m_2244_T7_ecorv	124	0.0298507462686567
cc6m_2244_T7_ecorv	125	0.02
cc6m_2244_T7_ecorv	126	0.005
cc6m_2244_T7_ecorv	127	0.005
cc6m_2244_T7_ecorv	128	0.138528138528139
cc6m_2244_T7_ecorv	129	0.005
cc6m_2244_T7_ecorv	130	0.00995024875621891
cc6m_2244_T7_ecorv	131	0.753694581280788
cc6m_2244_T7_ecorv	132	0.0742574257425743
cc6m_2244_T7_ecorv	133	0.02
cc6m_2244_T7_ecorv	134	0.0343137254901961
cc6m_2244_T7_ecorv	135	0.147783251231527
cc6m_2244_T7_ecorv	136	0.14925
cc6m_2244_T7_ecorv	137	0.727723215618377
cc6m_2244_T7_ecorv	138	0.0594141176938845
cc6m_2244_T7_ecorv	139	0.0246348829149958
cc6m_2244_T7_ecorv	140	0.0344793273297179
cc6m_2244_T7_ecorv	141	0.00495
cc6m_2244_T7_ecorv	142	0.00495
cc6m_2244_T7_ecorv	143	0.00980295078720666
cc6m_2244_T7_ecorv	144	0.00495
cc6m_2244_T7_ecorv	145	0.29310149672184
cc6m_2244_T7_ecorv	146	0.398058442831928
cc6m_2244_T7_ecorv	147	0.504901475393603
cc6m_2244_T7_ecorv	148	0.399038554918908
cc6m_2244_T7_ecorv	149	0.343132983463709
cc6m_2244_T7_ecorv	150	0.04455
cc6m_2244_T7_ecorv	151	0.0634083854756861
cc6m_2244_T7_ecorv	152	0.0295537091397582
cc6m_2244_T7_ecorv	153	0.101381416044533
cc6m_2244_T7_ecorv	154	0.361898807233551
cc6m_2244_T7_ecorv	155	0.289577126456504
cc6m_2244_T7_ecorv	156	0.173077856872323
cc6m_2244_T7_ecorv	157	0.378253996135605
cc6m_2244_T7_ecorv	158	0.087963266031366
cc6m_2244_T7_ecorv	159	0.0197
cc6m_2244_T7_ecorv	160	0.274516632999313
cc6m_2244_T7_ecorv	161	0.00971260249980097
cc6m_2244_T7_ecorv	162	0.014498494691808
cc6m_2244_T7_ecorv	163	0.00971260249980097
cc6m_2244_T7_ecorv	164	0.0469480856961367
cc6m_2244_T7_ecorv	165	0.019519804801952
cc6m_2244_T7_ecorv	166	0.0865340074707036
cc6m_2244_T7_ecorv	167	0.0970850824809318
cc6m_2244_T7_ecorv	168	0.0917818966362656
cc6m_2244_T7_ecorv	169	0.0926861149070168
cc6m_2244_T7_ecorv	170	0.192984018163202
cc6m_2244_T7_ecorv	171	0.131576370030717
cc6m_2244_T7_ecorv	172	0.808824407427309
cc6m_2244_T7_ecorv	173	0.308827480521031
cc6m_2244_T7_ecorv	174	0.0861241695481565
cc6m_2244_T7_ecorv	175	0.222217402619936
cc6m_2244_T7_ecorv	176	0.265400563781376
cc6m_2244_T7_ecorv	177	0.384277472963675
cc6m_2244_T7_ecorv	178	0.230389147440341
cc6m_2244_T7_ecorv	179	0.218444793096686
cc6m_2244_T7_ecorv	180	0.289856062454257
cc6m_2244_T7_ecorv	181	0.468467074912876
cc6m_2244_T7_ecorv	182	0.248850371418465
cc6m_2244_T7_ecorv	183	0.385279303228515
cc6m_2244_T7_ecorv	184	0.405282266676159
cc6m_2244_T7_ecorv	185	0.225487672046737
cc6m_2244_T7_ecorv	186	0.258066017537654
cc6m_2244_T7_ecorv	187	0.32512315270936
cc6m_2244_T7_ecorv	188	0.330316742081448
cc6m_2244_T7_ecorv	189	0.118811881188119
cc6m_2244_T7_ecorv	190	0.0646766169154229
cc6m_2244_T7_ecorv	191	0.291263355165285
cc6m_2244_T7_ecorv	192	0.391706252407241
cc6m_2244_T7_ecorv	193	0.423253672238339
cc6m_2244_T7_ecorv	194	0.12999702999703
cc6m_2244_T7_ecorv	195	0.13131
cc6m_2244_T7_ecorv	196	0.0447717086144905
cc6m_2244_T7_ecorv	197	0.0879632600306166
cc6m_2244_T7_ecorv	198	0.215684752013977
cc6m_2244_T7_ecorv	199	0.477383984717026
cc6m_2244_T7_ecorv	200	0.0917795378022651
cc6m_2244_T7_ecorv	201	0.185359398844824
cc6m_2244_T7_ecorv	202	0.408658651512123
cc6m_2244_T7_ecorv	203	0.632349801028827
cc6m_2244_T7_ecorv	204	0.46039603960396
cc6m_2244_T7_ecorv	205	0.214956606679941
cc6m_2244_T7_ecorv	206	0.0780559068937455
cc6m_2244_T7_ecorv	207	0.251062737886499
cc6m_2244_T7_ecorv	208	0.333336478847987
cc6m_2244_T7_ecorv	209	0.337077298322744
cc6m_2244_T7_ecorv	210	0.350471503174663
cc6m_2244_T7_ecorv	211	0.513333333333333
cc6m_2244_T7_ecorv	212	0.29
cc6m_2244_T7_ecorv	213	0.161764705882353
cc6m_2244_T7_ecorv	214	0.238805970149254
cc6m_2244_T7_ecorv	215	0.167487684729064
cc6m_2244_T7_ecorv	216	0.245283018867925
cc6m_2244_T7_ecorv	217	0.0490196078431373
cc6m_2244_T7_ecorv	218	0.144736842105263
cc6m_2244_T7_ecorv	219	0.52970297029703
cc6m_2244_T7_ecorv	220	0.473170731707317
cc6m_2244_T7_ecorv	221	0.507243843703876
cc6m_2244_T7_ecorv	222	0.172414475964157
cc6m_2244_T7_ecorv	223	0.104262919742796
cc6m_2244_T7_ecorv	224	0.519612190003251
cc6m_2244_T7_ecorv	225	0.691543084569154
cc6m_2244_T7_ecorv	226	0.389137707255544
cc6m_2244_T7_ecorv	227	0.119606819763396
cc6m_2244_T7_ecorv	228	0.083745459973133
cc6m_2244_T7_ecorv	229	0.0833259067819268
cc6m_2244_T7_ecorv	230	0.144931496155197
cc6m_2244_T7_ecorv	231	0.200980295078721
cc6m_2244_T7_ecorv	232	0.417844204616581
cc6m_2244_T7_ecorv	233	0.509713237518173
cc6m_2244_T7_ecorv	234	0.572818281164624
cc6m_2244_T7_ecorv	235	0.326739569547956
cc6m_2244_T7_ecorv	236	0.444955651035424
cc6m_2244_T7_ecorv	237	0.39801
cc6m_2244_T7_ecorv	238	0.375004831664798
cc6m_2244_T7_ecorv	239	0.451457731636875
cc6m_2244_T7_ecorv	240	0.506728559195998
cc6m_2244_T7_ecorv	241	0.236449690080599
cc6m_2244_T7_ecorv	242	0.466025290765748
cc6m_2244_T7_ecorv	243	0.411482977495672
cc6m_2244_T7_ecorv	244	0.305418180008956
cc6m_2244_T7_ecorv	245	0.0821183910064992
cc6m_2244_T7_ecorv	246	0.18317
cc6m_2244_T7_ecorv	247	0.14356
cc6m_2244_T7_ecorv	248	0.04455
cc6m_2244_T7_ecorv	249	0.12871
cc6m_2244_T7_ecorv	250	0.0443395566044339
cc6m_2244_T7_ecorv	251	0.0686316459852925
cc6m_2244_T7_ecorv	252	0.00493
cc6m_2244_T7_ecorv	253	0.00493
cc6m_2244_T7_ecorv	254	0.00490581433532684
cc6m_2244_T7_ecorv	255	0.0194229291077869
cc6m_2244_T7_ecorv	256	0.0432737351655216
cc6m_2244_T7_ecorv	257	0.0197
cc6m_2244_T7_ecorv	258	0.00985
cc6m_2244_T7_ecorv	259	0.0196133063994507
cc6m_2244_T7_ecorv	260	0.03941
cc6m_2244_T7_ecorv	261	0.0197
cc6m_2244_T7_ecorv	262	0.0339778079977926
cc6m_2244_T7_ecorv	263	0.0985932943217124
cc6m_2244_T7_ecorv	264	0.301820356098857
cc6m_2244_T7_ecorv	265	0.178401921354097
cc6m_2244_T7_ecorv	266	0.43118941418581
cc6m_2244_T7_ecorv	267	0.321948804277863
cc6m_2244_T7_ecorv	268	0.497610629783597
cc6m_2244_T7_ecorv	269	0.203878711432147
cc6m_2244_T7_ecorv	270	0.488043436030926
cc6m_2244_T7_ecorv	271	0.442311445971268
cc6m_2244_T7_ecorv	272	0.197107220237747
cc6m_2244_T7_ecorv	273	0.1813758172211
cc6m_2244_T7_ecorv	274	0.436892725516861
cc6m_2244_T7_ecorv	275	0.191392439488714
cc6m_2244_T7_ecorv	276	0.219620937600789
cc6m_2244_T7_ecorv	277	0.53448366379084
cc6m_2244_T7_ecorv	278	0.239025597861068
cc6m_2244_T7_ecorv	279	0.258379711918568
cc6m_2244_T7_ecorv	280	0.305829835038136
cc6m_2244_T7_ecorv	281	0.26976423600948
cc6m_2244_T7_ecorv	282	0.2740333001503
cc6m_2244_T7_ecorv	283	0.371039892713127
cc6m_2244_T7_ecorv	284	0.586533675570694
cc6m_2244_T7_ecorv	285	0.449764948133183
cc6m_2244_T7_ecorv	286	0.177036792416178
cc6m_2244_T7_ecorv	287	0.43727353424817
cc6m_2244_T7_ecorv	288	0.376740848448225
cc6m_2244_T7_ecorv	289	0.294685180987671
cc6m_2244_T7_ecorv	290	0.280191189514142
cc6m_2244_T7_ecorv	291	0.278851717813674
cc6m_2244_T7_ecorv	292	0.173911758039243
cc6m_2244_T7_ecorv	293	0.352382895222553
cc6m_2244_T7_ecorv	294	0.40291146761735
cc6m_2244_T7_ecorv	295	0.31696477359659
cc6m_2244_T7_ecorv	296	0.597161094756478
cc6m_2244_T7_ecorv	297	0.319823812953626
cc6m_2244_T7_ecorv	298	0.418606203339086
cc6m_2244_T7_ecorv	299	0.459328500946533
cc6m_2244_T7_ecorv	300	0.44214690509873
cc6m_2244_T7_ecorv	301	0.23039
cc6m_2244_T7_ecorv	302	0.230050185802398
cc6m_2244_T7_ecorv	303	0.337961126537088
cc6m_2244_T7_ecorv	304	0.289100946524736
cc6m_2244_T7_ecorv	305	0.225958945086847
cc6m_2244_T7_ecorv	306	0.612152294522507
cc6m_2244_T7_ecorv	307	0.336587356081639
cc6m_2244_T7_ecorv	308	0.334911424804904
cc6m_2244_T7_ecorv	309	0.264149301358604
cc6m_2244_T7_ecorv	310	0.157138952341904
cc6m_2244_T7_ecorv	311	0.416268599621387
cc6m_2244_T7_ecorv	312	0.311628749594767
cc6m_2244_T7_ecorv	313	0.538095565081763
cc6m_2244_T7_ecorv	314	0.140844116907484
cc6m_2244_T7_ecorv	315	0.189808589167692
cc6m_2244_T7_ecorv	316	0.354064816275035
cc6m_2244_T7_ecorv	317	0.437228008846401
cc6m_2244_T7_ecorv	318	0.184829101754111
cc6m_2244_T7_ecorv	319	0.051877672974398
