ref	pos	stat
cc6m_2244_T7_ecorv	30	0
cc6m_2244_T7_ecorv	31	0
cc6m_2244_T7_ecorv	32	0
cc6m_2244_T7_ecorv	33	0
cc6m_2244_T7_ecorv	34	0.00763
cc6m_2244_T7_ecorv	35	0
cc6m_2244_T7_ecorv	36	0
cc6m_2244_T7_ecorv	37	0.00539078196176722
cc6m_2244_T7_ecorv	38	0.00425184462345784
cc6m_2244_T7_ecorv	39	0.0269163719679235
cc6m_2244_T7_ecorv	40	0.01197
cc6m_2244_T7_ecorv	41	0.009534839605028
cc6m_2244_T7_ecorv	42	0.01869981300187
cc6m_2244_T7_ecorv	43	0.00305532535221112
cc6m_2244_T7_ecorv	44	0.00609203754765626
cc6m_2244_T7_ecorv	45	0.00454617961397352
cc6m_2244_T7_ecorv	46	0.0257608435178529
cc6m_2244_T7_ecorv	47	0.0105559255320206
cc6m_2244_T7_ecorv	48	0.003039969600304
cc6m_2244_T7_ecorv	49	0.0509791116256518
cc6m_2244_T7_ecorv	50	0.0351398312899813
cc6m_2244_T7_ecorv	51	0.076275239854821
cc6m_2244_T7_ecorv	52	0.109289121053827
cc6m_2244_T7_ecorv	53	0.175459598118854
cc6m_2244_T7_ecorv	54	0.127095691941485
cc6m_2244_T7_ecorv	55	0.228694064450754
cc6m_2244_T7_ecorv	56	0.0862496664459445
cc6m_2244_T7_ecorv	57	0.0717443451023928
cc6m_2244_T7_ecorv	58	0.0600188333250731
cc6m_2244_T7_ecorv	59	0.0946064817102701
cc6m_2244_T7_ecorv	60	0.0612287317753957
cc6m_2244_T7_ecorv	61	0.0851398360881272
cc6m_2244_T7_ecorv	62	0.131504881121083
cc6m_2244_T7_ecorv	63	0.0566030254366661
cc6m_2244_T7_ecorv	64	0.0725695168319584
cc6m_2244_T7_ecorv	65	0.0259811172773934
cc6m_2244_T7_ecorv	66	0.0447992682587342
cc6m_2244_T7_ecorv	67	0.0935189126582654
cc6m_2244_T7_ecorv	68	0.0100663122050302
cc6m_2244_T7_ecorv	69	0.0129339957981938
cc6m_2244_T7_ecorv	70	0.0172851094424029
cc6m_2244_T7_ecorv	71	0.011500204116177
cc6m_2244_T7_ecorv	72	0.0629448971903317
cc6m_2244_T7_ecorv	73	0.202781767183629
cc6m_2244_T7_ecorv	74	0.115220578435293
cc6m_2244_T7_ecorv	75	0.248601282726085
cc6m_2244_T7_ecorv	76	0.209342560553633
cc6m_2244_T7_ecorv	77	0.0782337508044156
cc6m_2244_T7_ecorv	78	0.13469314318722
cc6m_2244_T7_ecorv	79	0.0708222837820519
cc6m_2244_T7_ecorv	80	0.154498088935376
cc6m_2244_T7_ecorv	81	0.147137309568854
cc6m_2244_T7_ecorv	82	0.0535125265059295
cc6m_2244_T7_ecorv	83	0.045778615373877
cc6m_2244_T7_ecorv	84	0.0616019092697443
cc6m_2244_T7_ecorv	85	0.0898741225366397
cc6m_2244_T7_ecorv	86	0.00858
cc6m_2244_T7_ecorv	87	0.0253868926799806
cc6m_2244_T7_ecorv	88	0.0321195364433202
cc6m_2244_T7_ecorv	89	0.0269053830681298
cc6m_2244_T7_ecorv	90	0.0182210784748721
cc6m_2244_T7_ecorv	91	0.042549160384508
cc6m_2244_T7_ecorv	92	0.00853
cc6m_2244_T7_ecorv	93	0.0113316140081851
cc6m_2244_T7_ecorv	94	0.0113278289657373
cc6m_2244_T7_ecorv	95	0.00994
cc6m_2244_T7_ecorv	96	0.0154662653226924
cc6m_2244_T7_ecorv	97	0.0324854824596293
cc6m_2244_T7_ecorv	98	0.0155537410630713
cc6m_2244_T7_ecorv	99	0.0408420259389997
cc6m_2244_T7_ecorv	100	0.00709
cc6m_2244_T7_ecorv	101	0.00989773666444283
cc6m_2244_T7_ecorv	102	0.0113339058536878
cc6m_2244_T7_ecorv	103	0.0311216146144948
cc6m_2244_T7_ecorv	104	0.0424992261066675
cc6m_2244_T7_ecorv	105	0.0621441321061396
cc6m_2244_T7_ecorv	106	0.0559466798321402
cc6m_2244_T7_ecorv	107	0.0704207171156501
cc6m_2244_T7_ecorv	108	0.029707814902838
cc6m_2244_T7_ecorv	109	0.00708
cc6m_2244_T7_ecorv	110	0.00565394280244107
cc6m_2244_T7_ecorv	111	0.00708
cc6m_2244_T7_ecorv	112	0.0226378542469693
cc6m_2244_T7_ecorv	113	0.0294164178218997
cc6m_2244_T7_ecorv	114	0.149862062828157
cc6m_2244_T7_ecorv	115	0.0985909898817385
cc6m_2244_T7_ecorv	116	0.0817970288168964
cc6m_2244_T7_ecorv	117	0.0438477362145753
cc6m_2244_T7_ecorv	118	0.0593221184049141
cc6m_2244_T7_ecorv	119	0.0878244110921382
cc6m_2244_T7_ecorv	120	0.0127158305618067
cc6m_2244_T7_ecorv	121	0.0113339058536878
cc6m_2244_T7_ecorv	122	0.0236830477686681
cc6m_2244_T7_ecorv	123	0.0596460350053779
cc6m_2244_T7_ecorv	124	0.0526331250856818
cc6m_2244_T7_ecorv	125	0.0733482698531242
cc6m_2244_T7_ecorv	126	0
cc6m_2244_T7_ecorv	127	0
cc6m_2244_T7_ecorv	128	0.0181120943952802
cc6m_2244_T7_ecorv	129	0.0042280346619068
cc6m_2244_T7_ecorv	130	0.0112030692256731
cc6m_2244_T7_ecorv	131	0.0409636631965219
cc6m_2244_T7_ecorv	132	0.0691069863777583
cc6m_2244_T7_ecorv	133	0.0650949484677214
cc6m_2244_T7_ecorv	134	0.0893753389538037
cc6m_2244_T7_ecorv	135	0.0774523588715709
cc6m_2244_T7_ecorv	136	0.0856435982437097
cc6m_2244_T7_ecorv	137	0.116669292579171
cc6m_2244_T7_ecorv	138	0.173433013169621
cc6m_2244_T7_ecorv	139	0.0968272620446533
cc6m_2244_T7_ecorv	140	0.081610669904719
cc6m_2244_T7_ecorv	141	0.0786555958832596
cc6m_2244_T7_ecorv	142	0.00847
cc6m_2244_T7_ecorv	143	0.00562413992541034
cc6m_2244_T7_ecorv	144	0.0196314022997637
cc6m_2244_T7_ecorv	145	0.0349642040222202
cc6m_2244_T7_ecorv	146	0.0366147534453915
cc6m_2244_T7_ecorv	147	0.0310661966627056
cc6m_2244_T7_ecorv	148	0.0605292546734644
cc6m_2244_T7_ecorv	149	0.0422603836248471
cc6m_2244_T7_ecorv	150	0.00990593357432446
cc6m_2244_T7_ecorv	151	0.00142
cc6m_2244_T7_ecorv	152	0
cc6m_2244_T7_ecorv	153	0.00425395937768369
